ID,Customer.Code,Sentimental.Score,text
12165,15001458,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12166,15003663,0,@WellsFargo you better get it together before y’all lose a customer https://t.co/vzWrb1YJA2
12167,15005343,1,"RT @LexMidSchool: We are still so proud of our principal, @smgaillard, being named Piedmont Triad Regional Wells Fargo Principal of the Yea…"
12168,15000080,0,"RT @TIMESUPNOW: Arjuna Capital is asking @Adobe, @Amazon, @Intel, @Facebook, Alphabet/@Google, @BNYMellon, @BankOfAmerica, @WellsFargo, @Am…"
12169,15008769,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12170,15009740,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12171,15007312,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12172,15006430,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12173,15004894,-1,RT @SenWarren: A bank teller who takes a few 20s from the bank is looking at serious jail time. But the @WellsFargo CEO can cheat millions…
12174,15001924,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12175,15003222,0,Hey @WellsFargo how many data breaches so far in 2019? <U+0001F5FF>
12176,15005303,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12177,15003574,0,RT @AJOKERONJACK: @ShannonKetcher2 @MaryHill387 @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1…
12178,15007844,0,"@MyInfo93263375 @altochulo @ryangrim @GEOGroup @jpmorgan @WellsFargo Google is your friend, and according to the mo… https://t.co/KACDejQHgq"
12179,15001356,0,@ShannonKetcher2 @MaryHill387 @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA… https://t.co/caz7WVw1ae
12180,15002723,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12181,15008092,0,RT @CathyPe78176224: @MaryHill387 @ShannonKetcher2 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyCle…
12182,15003827,0,RT @CathyPe78176224: @MaryHill387 @ShannonKetcher2 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyCle…
12183,15002688,0,RT @CathyPe78176224: @MaryHill387 @ShannonKetcher2 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyCle…
12184,15009984,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12185,15006956,1,"RT @SJEarthquakes: Showing love to San Jose and our South Bay Neighborhoods! <U+0001F5A4><U+0001F499>

NEWS: Earthquakes announce 2019 Neighborhood Nights, prese…"
12186,15009744,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12187,15004206,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12188,15004729,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12189,15004809,0,@MaryHill387 @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170… https://t.co/UH76JAQO6C
12190,15007357,-1,RT @RealBankReform: Yet another @WellsFargo $WFC scandal. This time they were caught copy-pasting signatures onto documents for their busin…
12191,15004260,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12192,15008465,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12193,15003331,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12194,15008884,0,@WellsFargoGolf @WellsFargo @NBAAllStar Online banking.....is it down again today?
12195,15007044,0,@SoupProgressive @altochulo @ryangrim @GEOGroup @jpmorgan @WellsFargo HAVE YOU LOOKED AROUND . MOST AMERICANS AND F… https://t.co/2xIGJvvEZR
12196,15006343,0,RT @Hope_Enterprise: The NeighborhoodLIFT program sponsored by @WellsFargo &amp; @neighborworks is putting more Mississippi residents on a path…
12197,15003902,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12198,15009322,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12199,15008258,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12200,15008427,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12201,15008681,0,@CathyPe78176224 @musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @MaryHill387 @ConservaPeach @adomantholdings… https://t.co/HUHkr75N5E
12202,15007033,0,@MyInfo93263375 @altochulo @GEOGroup @jpmorgan @WellsFargo Reported
12203,15007525,0,@CathyPe78176224 @musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @MaryHill387 @ConservaPeach @adomantholdings… https://t.co/cXj6820kSB
12204,15006428,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12205,15003619,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12206,15008368,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12207,15008128,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12208,15007060,0,@CathyPe78176224 @musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @MaryHill387 @ConservaPeach @adomantholdings… https://t.co/ST2HwNUJko
12209,15003712,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12210,15008450,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12211,15004613,0,@altochulo @GEOGroup @jpmorgan @WellsFargo WHY DON'T YOU AND YOUR FAMILY MOVE TO ANOTHER AREAS OF IMMIGRANTS ALL NA… https://t.co/j3psxdplwY
12212,15006325,1,"RT @LexMidSchool: We are still so proud of our principal, @smgaillard, being named Piedmont Triad Regional Wells Fargo Principal of the Yea…"
12213,15001122,-1,@altochulo @shaunking @GEOGroup @jpmorgan @WellsFargo Good. If you break the law that’s where you go.
12214,15005334,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12215,15006287,0,WOMEN'S SWIMMING &amp; DIVING - Augsburg continues competition at MIAC Championships today &amp; tomorrow at Minnesota Aqua… https://t.co/R8Z411mhFP
12216,15007950,-1,@WellsFargo I just called after experiencing issues with both of my Wells Fargo cards at Target and was told by a c… https://t.co/Phvo5lVPuh
12217,15008138,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12218,15002296,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12219,15004991,0,"Located at the site where @WellsFargo first opened for business in 1852, the Wells Fargo History Museum in San Fran… https://t.co/IdfshHhC2i"
12220,15004825,-1,@Ask_WellsFargo @WellsFargo Disappointed with complaint handling.AutoPay canceled when I wasn't online 1 yr after s… https://t.co/Tf0RDP2ehk
12221,15006609,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12222,15000032,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12223,15002378,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12224,15006880,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12225,15001847,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12226,15005013,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12227,15007031,0,@altochulo @shaunking @GEOGroup @jpmorgan @WellsFargo It’s always about money in the end
12228,15005172,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12229,15003964,0,"RT @DavidJKennedyWF: Thank you, @UnitedWay, for naming @WellsFargo as the No. 1 workplace giving campaign for the 10th straight year! #Well…"
12230,15001860,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12231,15003088,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12232,15005259,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12233,15008413,0,@WellsFargo just sent us across the street to a restaurant so my 10-year old daughter could use the bathroom! #CustomerService #FAIL
12234,15003526,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12235,15007724,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12236,15007545,0,RT @CathyPe78176224: @musser_benson @truthsearch1957 @ourkidz3 @adomantholdings @AJOKERONJACK @Isabel1170 @BeyondTheBantr @DeadlyClear @Mad…
12237,15007015,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12238,15008007,0,When Ever I research a company and finally Find the “parent “ company-@WellsFargo Is it -99% of the time! I expecte… https://t.co/jBrX4UNF7L
12239,15007056,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12240,15007504,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12241,15007631,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12242,15007690,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12243,15001757,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12244,15005205,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12245,15002625,1,"RT @LexMidSchool: We are still so proud of our principal, @smgaillard, being named Piedmont Triad Regional Wells Fargo Principal of the Yea…"
12246,15009003,1,"RT @LexMidSchool: We are still so proud of our principal, @smgaillard, being named Piedmont Triad Regional Wells Fargo Principal of the Yea…"
12247,15006009,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12248,15001768,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12249,15009312,1,"We are still so proud of our principal, @smgaillard, being named Piedmont Triad Regional Wells Fargo Principal of t… https://t.co/ndwGfEH12Q"
12250,15000765,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12251,15005568,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12252,15003946,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12253,15001562,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12254,15009077,0,@altochulo @ryangrim @GEOGroup @jpmorgan @WellsFargo That’s tax dollars they are getting for doing something a majo… https://t.co/lt24A3rcYm
12255,15009689,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12256,15007057,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12257,15007576,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12258,15001023,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12259,15001510,0,@CathyPe78176224 @MaryHill387 @ShannonKetcher2 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA… https://t.co/ysh7Vlk1hf
12260,15009479,0,@MaryHill387 @ShannonKetcher2 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170… https://t.co/mQ1XLx6RdY
12261,15008606,0,@MaryHill387 @ShannonKetcher2 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170… https://t.co/pZTYCnK8Eq
12262,15005080,3,RT @UnitedWayManty: We're proud to celebrate a whole decade of @WellsFargo team members' dedication to #LiveUnited at work and in their com…
12263,15001701,0,RT @musser_benson: @CathyPe78176224 @truthsearch1957 @ourkidz3 @adomantholdings @AJOKERONJACK @Isabel1170 @BeyondTheBantr @DeadlyClear @Mad…
12264,15008200,-1,@altochulo @GEOGroup @jpmorgan @WellsFargo Sickening. This is our system corrupt corporate establishment politician… https://t.co/zxcgjOHaBh
12265,15009061,0,@musser_benson @truthsearch1957 @ourkidz3 @adomantholdings @AJOKERONJACK @Isabel1170 @BeyondTheBantr @DeadlyClear… https://t.co/JyvuQakvXQ
12266,15000468,1,RT @Isabel1170: @CNNBusiness @WellsFargo Another one of those miraculous sales at auctions that no one happens to show up except the crooke…
12267,15007608,-1,@WellsFargo What a joke you are @WellsFargo
12268,15006071,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12269,15004976,0,@CathyPe78176224 @truthsearch1957 @ourkidz3 @adomantholdings @AJOKERONJACK @Isabel1170 @BeyondTheBantr @DeadlyClear… https://t.co/EBlKhgwO3f
12270,15009995,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12271,15000778,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12272,15005276,3,"RT @MorganSimon1: We're so thankful for all the work of our partners who held successful deliveries in NY, DC, Portland, LA, Baltimore, &amp; b…"
12273,15006629,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12274,15008368,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12275,15002291,0,RT @ShannonKetcher2: @musser_benson @MaryHill387 @CathyPe78176224 @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyCle…
12276,15009471,0,@musser_benson @MaryHill387 @CathyPe78176224 @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170… https://t.co/CPWdhGLQe0
12277,15008165,3,"@WellsFargo like, share, retweet, and donate so we can put more people to work helping farmers and ranchers https://t.co/N3t7c1zsTj"
12278,15001795,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12279,15007210,0,RT @CathyPe78176224: @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren @WFB_Fraud…
12280,15007631,0,RT @musser_benson: @CathyPe78176224 @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren @WFB_Fraud…
12281,15007643,-2,"RT @altochulo: <U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. This bad de…"
12282,15008557,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12283,15006479,0,@johndpizzaman @therapistjoanie @navyCA139 @charliekirk11 @CNN @WellsFargo I definitely plan on it
12284,15005914,-1,"<U+0001F6A8>For those unsure re the border deal, here’s priv. prison giant @GEOGroup crowing it’ll boost their bottom line. Th… https://t.co/ZMwg2XV042"
12285,15009611,-1,"That sounds like fraud . remember Facebook donations are @PayPal Which is @WellsFargo 
I refuse to participate https://t.co/VGEIcpjG2t"
12286,15001362,1,@CNNBusiness @WellsFargo Another one of those miraculous sales at auctions that no one happens to show up except th… https://t.co/ry8DlipLQZ
12287,15007568,-1,"@WellsFargo US Bank (ugh) closing our Lyons, IL branch...PLEASE, MOVE IN!!!"
12288,15006018,-1,RT @MsOES51: @CNNMoney @WellsFargo Is this not one of the banks that stole the american people's money?  Now they're purchasing property?..…
12289,15001732,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12290,15004865,0,MEN'S TRACK &amp; FIELD - Augsburg competes at St. Olaf Tostrud Open today at 10:30 am in Northfield! Live results link… https://t.co/yyV9sWJVWm
12291,15002967,0,@WellsFargo gotta be the worst bank y’all got some fine bank tellers doe
12292,15005644,0,WOMEN'S TRACK &amp; FIELD - Augsburg competes at Minnesota Parents Day Open today at 10 am! Live results links:… https://t.co/7afHYOlNNE
12293,15005678,0,@ShannonKetcher2 @CathyPe78176224 @Isabel1170 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA… https://t.co/DXjg6SPmBl
12294,15003506,3,RT @UnitedWayManty: We're proud to celebrate a whole decade of @WellsFargo team members' dedication to #LiveUnited at work and in their com…
12295,15004234,1,RT @UMDBulldogs: .@UMDMensHockey with the 5-2 win over Denver and another @WellsFargo Win. https://t.co/dO9Xpm7HUP  Back at home tomorrow n…
12296,15004063,0,RT @EdithRoblesWF: Proud that @UnitedWay named @WellsFargo’s workplace giving campaign #1 for the past 10 years! #WellsFargoLivesUnited htt…
12297,15008109,1,We are getting ready at the Houston Hispanic Forum Career Education Day at the Convention Center. Here with my new… https://t.co/A7NYkp9Uvf
12298,15003075,-1,@tay_stom @WellsFargo worst bank ever. I have lost all trust with this bank.. it took us saying I was going to get… https://t.co/Md4TY5xg5M
12299,15001713,0,@AJOKERONJACK @CathyPe78176224 @Isabel1170 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA… https://t.co/TaMIwE4Gsa
12300,15002595,0,RT @CathyPe78176224: @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren @WFB_Fraud…
12301,15005061,0,RT @Isabel1170: @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosuren @WFB_Fraud…
12302,15009311,0,RT @AJOKERONJACK: @Isabel1170 @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosu…
12303,15000385,0,@Isabel1170 @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear… https://t.co/hLcsgITTFo
12304,15004276,0,@CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosuren… https://t.co/CP69I0qa6m
12305,15002043,0,@musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren… https://t.co/HJ7lQwbzjp
12306,15009330,0,@CathyPe78176224 @Isabel1170 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear… https://t.co/73zG6rcKFe
12307,15006785,-1,"RT @WFB_Fraud: When you’re OK with paying a $1 billion fine, but don’t admit you did anything wrong, you are:
A.) a criminal 
B.) a moron
C…"
12308,15007683,0,@Isabel1170 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosuren… https://t.co/uMoVP6G34n
12309,15007096,-1,"RT @WFB_Fraud: When you’re OK with paying a $1 billion fine, but don’t admit you did anything wrong, you are:
A.) a criminal 
B.) a moron
C…"
12310,15004384,2,RT @donaldjonas: Charlotte is so fortunate to have @WellsFargo leading the way on a host of community projects &amp; programs. Their employee e…
12311,15009231,0,@LTC10K @thebryman530 @BankofAmerica @WellsFargo @CapitalOne @CharlesSchwab @usbank @Citibank Half the world won’t… https://t.co/vphvslkkz8
12312,15002329,-1,"RT @WFB_Fraud: When you’re OK with paying a $1 billion fine, but don’t admit you did anything wrong, you are:
A.) a criminal 
B.) a moron
C…"
12313,15005934,-1,"@musser_benson @WellsFargo A debt collector can not come to court once you UCC1 them. Please, learn once you UCC1 T… https://t.co/uOALLNZcIN"
12314,15002006,0,"RT @musser_benson: Really?MY BANKRUPTCY #Judge saw the $2500. <U+0001F53C> rise in Payment AND SAW the PROOF of $3500.Bankruptcy $$,”Just go Re-File”.…"
12315,15000869,0,RT @WFB_Fraud: Tell your kids the truth about @WellsFargo https://t.co/AR8FDZBwOY
12316,15003209,-2,RT @tonimccrary: @WFB_Fraud @Darla_Marlene @WellsFargo Ucc1 the judge referee and the fake trustee lawyer watch them all start to cry toget…
12317,15006952,0,RT @WFB_Fraud: Tell your kids the truth about @WellsFargo https://t.co/AR8FDZBwOY
12318,15009308,2,RT @UnitedWayCJ: United Way of Central Jersey is proud to celebrate a decade of @WellsFargo team members' dedication to #LiveUnited in Cent…
12319,15002396,-2,"@WFB_Fraud @WellsFargo So sad, So true its sick.  It is a DISGRACE. Poverty robbed from the little we have left. To… https://t.co/YnMn96xJ0x"
12320,15002059,0,RT @Isabel1170: @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosuren @WFB_Fraud…
12321,15007777,0,RT @CathyPe78176224: @musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings @nadiask…
12322,15006201,0,@musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings… https://t.co/DUHO6ChUp6
12323,15004745,0,RT @Isabel1170: @CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosuren @WFB_Fraud…
12324,15007084,0,RT @CathyPe78176224: @musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings @nadiask…
12325,15008943,0,@CathyPe78176224 @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @DeadlyClear @endforeclosuren… https://t.co/Srt6uRBvpH
12326,15002391,0,@musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings… https://t.co/JxiozcuBKV
12327,15000131,0,RT @CathyPe78176224: @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren @WFB_Fraud…
12328,15009356,0,@musser_benson @WFB_Fraud @ourkidz3 @PatriotismCosts @beastsaver @MaryHill387 @ConservaPeach @adomantholdings… https://t.co/dce5hlAk4b
12329,15000319,0,RT @CathyPe78176224: @musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren @WFB_Fraud…
12330,15001970,0,@musser_benson @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren… https://t.co/9i5quXXQuh
12331,15005358,4,"RT @UnitedWayDenver: We’re excited to celebrate a unique and important milestone with @WellsFargo! For the last 10 years, we’ve worked to b…"
12332,15003446,0,"RT @mnwild: Brad Hunt! 1-0 #mnwild with a PPG. 

With that PPG, $500 has been donated to @United_HL by @WellsFargo! https://t.co/IKdjRwWmgP"
12333,15001163,-1,@WellsFargo everything you do is awful https://t.co/68SNA2SS9d
12334,15009812,0,TEAM-We made the News as ROYAL BANK @payomatic @SunTrust @BBT @WesternUnion @rbabanksoleprop    @BNI… https://t.co/JUjpO4kBcH
12335,15000843,0,TEAM-We made the News as ROYAL BANK @payomatic @SunTrust @BBT @WesternUnion @rbabanksoleprop    @BNI… https://t.co/6A817a3n9j
12336,15001869,2,@SenWarren @IlhanMN @WellsFargo Justice system all over the World protects the super rich and all others who have political connections.
12337,15003716,1,RT @JimBaumWF: So proud that my @wellsfargo colleagues Susanne Svizeny and  Melissa Landay will be taking part in #MentoringMonday here in…
12338,15000412,0,Sign now: Use your consumer power to force big banks to divest from private prisons https://t.co/964RIeZz01… https://t.co/tYU8ETETY5
12339,15001810,0,"RT @Lamar_Baseball: Tonight's @WellsFargo Starting Lineup:
1 - George - RF
2 - Coker - LF
3 - Gutierrez - C
4 - Adames - 3B
5 - Correa - SS…"
12340,15004593,1,"RT @UnitedWayOmaha: Wells Fargo has been such a strong United Way partner, not only in our local community here, but across the country! Th…"
12341,15009190,0,"RT @Aspiration: First place, @WellsFargo. https://t.co/JaOr6Qk0YL"
12342,15001396,0,@CathyPe78176224 @ourkidz3 @truthsearch1957 @Din_SFLA @DeboraDeMAGA @Isabel1170 @DeadlyClear @endforeclosuren… https://t.co/aOJdwFHLiU
